001|005|003|19/11/2019|1130|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,0,0,0,0,0,1|1,0,0,0,1,0,0,0,0|0,0,0,1,0,0,0,0,0|0,0,0,0,1,0,0,0,0|0,1,0,1,1,0,0,1,1|1,0,0,1,1,1,0,0,1
001|005|001|19/11/2019|1900|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,1,1,1,1|1,1,1,1,1,1,1,0,0|1,1,1,1,1,1,0,0,0|1,1,1,1,1,1,1,1,1|1,1,1,1,1,1,0,1,1|1,1,0,1,0,1,1,1,1
001|005|001|20/11/2019|1900|Digital|0,0,0,0,0,1,1,1,0|1,1,1,1,0,0,0,0,0|1,1,0,0,1,1,0,0,0|1,1,1,1,1,1,1,0,0|1,1,1,1,1,1,1,0,0|1,1,1,1,0,1,1,1,0|1,1,1,1,1,1,1,1,1|1,1,1,1,1,1,1,1,1
001|005|002|20/11/2019|1930|IMAX|0,0,0,0,0,1,1,1,0|1,1,1,1,0,0,0,0,0|1,1,0,0,1,1,0,0,0|1,1,1,1,1,1,1,0,0|1,1,1,1,1,1,1,0,0|1,1,1,1,0,1,1,1,0|1,1,1,1,1,1,1,1,1|1,1,1,1,1,1,1,1,1
001|005|003|20/11/2019|1930|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,0,0,0|0,0,0,1,1,1,1,1,1|1,1,1,1,1,0,0,1,0|1,0,1,0,1,0,1,0,1|0,0,0,0,0,1,1,1,1
001|006|002|22/11/2019|1600|Digital|1,1,0,0,0,0,0,0,0|1,1,0,0,0,0,0,0,1|1,1,0,0,1,1,0,0,0|1,0,1,0,1,1,0,0,1|1,0,0,0,1,0,0,1,0|1,1,1,1,0,0,0,0,0|0,0,0,0,1,1,1,0,0|0,0,0,0,0,0,0,0,0
001|006|003|22/11/2019|1730|IMAX|0,0,0,0,0,1,1,1,0|0,1,0,0,0,1,1,1,0|1,0,1,0,1,0,1,1,0|1,0,0,1,0,1,0,0,1|1,1,1,1,1,1,1,1,0|0,0,1,1,0,1,0,0,0|0,0,1,1,1,1,0,0,0|1,1,1,1,1,1,1,1,1
001|006|002|22/11/2019|2000|IMAX|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,0,0,0,0,0,1|1,0,0,0,1,0,0,0,0|0,0,0,1,0,0,0,0,0|0,0,0,0,1,0,0,0,0|0,1,0,1,1,0,0,1,1|1,0,0,1,1,1,0,0,1
001|006|001|22/11/2019|2030|3D|0,0,0,0,1,0,0,0,1|0,0,1,1,0,0,1,0,1|0,0,0,0,1,1,1,0,0|1,1,1,0,0,0,1,1,1|1,0,0,1,0,1,0,0,0|0,0,1,1,0,0,1,0,1|1,0,1,0,0,0,0,0,0|0,0,0,1,1,1,1,1,1
001|006|002|21/11/2019|1530|Digital|1,0,1,0,1,0,1,0,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1
001|006|003|21/11/2019|1800|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,1
001|006|001|21/11/2019|2030|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,0,1,1,1,1,0,0|0,0,0,1,1,1,1,1,0
001|006|002|23/11/2019|1100|Digital|0,0,0,0,0,0,0,0,1|1,0,0,0,0,0,0,0,0|0,0,0,0,1,1,1,1,0|1,1,1,0,0,0,1,1,1|1,1,1,1,0,1,1,1,1|1,0,0,1,0,1,0,0,1|1,0,1,0,1,0,1,0,0|1,1,1,1,1,1,1,1,1
001|006|003|23/11/2019|1230|3D|0,0,0,0,0,0,0,0,1|1,0,0,0,0,0,0,0,0|0,0,0,0,1,1,1,1,0|1,1,1,0,0,0,1,1,1|1,1,1,1,0,1,1,1,1|1,0,0,1,0,1,0,0,1|1,0,1,0,1,0,1,0,0|1,1,1,1,1,1,1,1,1
001|006|001|23/11/2019|2030|IMAX|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,0,0,0|0,0,0,1,1,1,1,1,1|1,1,1,1,1,0,0,1,0|1,0,1,0,1,0,1,0,1|0,0,0,0,0,1,1,1,1
001|006|002|24/11/2019|900|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,0,1,1,1,1,0,0|0,0,0,1,1,1,1,1,0
001|006|003|24/11/2019|1230|3D|0,0,0,0,0,1,1,1,0|0,1,0,0,0,1,1,1,0|1,0,1,0,1,0,1,1,0|1,0,0,1,0,1,0,0,1|1,1,1,1,1,1,1,1,0|0,0,1,1,0,1,0,0,0|0,0,1,1,1,1,0,0,0|1,1,1,1,1,1,1,1,1
001|006|001|24/11/2019|2030|3D|0,0,0,0,0,1,1,1,0|1,1,1,1,0,0,0,0,0|1,1,0,0,1,1,0,0,0|1,1,1,1,1,1,1,0,0|1,1,1,1,1,1,1,0,0|1,1,1,1,0,1,1,1,0|1,1,1,1,1,1,1,1,1|1,1,1,1,1,1,1,1,1
001|006|003|18/11/2019|900|IMAX|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,0,1,1,1,1,0,0|0,0,0,1,1,1,1,1,0
001|006|002|18/11/2019|1430|Digital|0,0,0,0,0,0,0,0,0|1,0,1,1,0,0,0,0,0|1,1,0,1,1,0,0,1,0|1,0,0,1,1,0,1,0,0|1,1,1,0,1,0,1,0,1|1,0,0,1,0,0,0,1,0|1,1,1,0,1,0,0,0,0|1,1,0,0,0,0,0,0,0
001|006|001|18/11/2019|2030|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0
001|006|002|19/11/2019|1230|IMAX|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,0,0,0|0,0,0,1,1,1,1,1,1|1,1,1,1,1,0,0,1,0|1,0,1,0,1,0,1,0,1|0,0,0,0,0,1,1,1,1
001|006|003|19/11/2019|1300|IMAX|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,1
001|006|001|19/11/2019|2030|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,0,0,0,0,0,1|1,0,0,0,1,0,0,0,0|0,0,0,1,0,0,0,0,0|0,0,0,0,1,0,0,0,0|0,1,0,1,1,0,0,1,1|1,0,0,1,1,1,0,0,1
001|006|002|20/11/2019|1800|IMAX|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,1,1,1,0,0|1,1,1,1,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,1,1,1|1,1,1,0,1,1,1,1,0|1,0,1,1,1,1,1,0,0
001|006|003|20/11/2019|1800|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,0,1,1,1,1,0,0|0,0,0,1,1,1,1,1,0
001|006|001|20/11/2019|2030|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,1,1,1,0,0|1,1,1,1,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,1,1,1|1,1,1,0,1,1,1,1,0|1,0,1,1,1,1,1,0,0
001|008|001|20/01/2020|1000|IMAX|1,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0
001|008|001|20/01/2020|1321|IMAX|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0
001|008|001|20/01/2020|1700|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0
001|010|003|24/01/2020|1000|Digital|1,1,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0
001|010|003|25/01/2020|1000|Digital|1,1,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0
002|001|001|22/11/2019|900|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,1,1,1,0,0|1,1,1,1,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,1,1,1|1,1,1,0,1,1,1,1,0|1,0,1,1,1,1,1,0,0
002|001|001|21/11/2019|900|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,0,1,1,1,1,0,0|0,0,0,1,1,1,1,1,0
002|001|001|23/11/2019|900|Digital|0,0,0,0,0,0,0,0,1|1,0,0,0,0,0,0,0,0|0,0,0,0,1,1,1,1,0|1,1,1,0,0,0,1,1,1|1,1,1,1,0,1,1,1,1|1,0,0,1,0,1,0,0,1|1,0,1,0,1,0,1,0,0|1,1,1,1,1,1,1,1,1
002|001|001|24/11/2019|900|Digital|0,0,0,0,0,0,0,0,0|1,0,1,1,0,0,0,0,0|1,1,0,1,1,0,0,1,0|1,0,0,1,1,0,1,0,0|1,1,1,0,1,0,1,0,1|1,0,0,1,0,0,0,1,0|1,1,1,0,1,0,0,0,0|1,1,0,0,0,0,0,0,0
002|001|001|18/11/2019|900|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0
002|001|001|19/11/2019|900|3D|0,0,0,0,0,1,1,1,0|0,1,0,0,0,1,1,1,0|1,0,1,0,1,0,1,1,0|1,0,0,1,0,1,0,0,1|1,1,1,1,1,1,1,1,0|0,0,1,1,0,1,0,0,0|0,0,1,1,1,1,0,0,0|1,1,1,1,1,1,1,1,1
002|001|001|20/11/2019|900|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,0,0,0|0,0,0,1,1,1,1,1,1|1,1,1,1,1,0,0,1,0|1,0,1,0,1,0,1,0,1|0,0,0,0,0,1,1,1,1
002|001|002|22/11/2019|1700|Digital|1,1,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,1|1,1,0,0,1,1,0,0,0|1,0,1,0,1,1,0,0,1|1,0,0,0,1,0,0,1,0|1,1,1,1,0,0,0,0,0|0,0,0,0,1,1,1,0,0|0,0,0,0,0,0,0,0,0
002|001|002|21/11/2019|900|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,1,1,1,0,0|1,1,1,1,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,1,1,1|1,1,1,0,1,1,1,1,0|1,0,1,1,1,1,1,0,0
002|001|002|23/11/2019|1830|3D|1,0,1,0,1,0,1,0,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1
002|001|002|24/11/2019|1700|Digital|0,0,0,0,0,1,1,1,0|1,1,1,1,0,0,0,0,0|1,1,0,0,1,1,0,0,0|1,1,1,1,1,1,1,0,0|1,1,1,1,1,1,1,0,0|1,1,1,1,0,1,1,1,0|1,1,1,1,1,1,1,1,1|1,1,1,1,1,1,1,1,1
002|001|002|18/11/2019|1630|3D|0,0,0,0,0,0,0,0,1|1,0,0,0,0,0,0,0,0|0,0,0,0,1,1,1,1,0|1,1,1,0,0,0,1,1,1|1,1,1,1,0,1,1,1,1|1,0,0,1,0,1,0,0,1|1,0,1,0,1,0,1,0,0|1,1,1,1,1,1,1,1,1
002|001|002|19/11/2019|1100|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,1,1,1,1|1,1,1,1,1,1,1,0,0|1,1,1,1,1,1,0,0,0|1,1,1,1,1,1,1,1,1|1,1,1,1,1,1,0,1,1|1,1,0,1,0,1,1,1,1
002|001|002|20/11/2019|1600|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,1,1,1,0,0|1,1,1,1,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,1,1,1|1,1,1,0,1,1,1,1,0|1,0,1,1,1,1,1,0,0
002|001|003|22/11/2019|900|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,1
002|001|003|21/11/2019|900|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0
002|001|003|23/11/2019|1530|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,1,1,1,1|1,1,1,1,1,1,1,0,0|1,1,1,1,1,1,0,0,0|1,1,1,1,1,1,1,1,1|1,1,1,1,1,1,0,1,1|1,1,0,1,0,1,1,1,1
002|001|003|24/11/2019|1600|Digital|0,0,0,0,1,0,0,0,1|0,0,1,1,0,0,1,0,1|0,0,0,0,1,1,1,0,0|1,1,1,0,0,0,1,1,1|1,0,0,1,0,1,0,0,0|0,0,1,1,0,0,1,0,1|1,0,1,0,0,0,0,0,0|0,0,0,1,1,1,1,1,1
002|001|003|18/11/2019|900|Digital|1,0,1,0,1,0,1,0,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1
002|001|003|19/11/2019|1630|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,1,1,1,0,0|1,1,1,1,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,1,1,1|1,1,1,0,1,1,1,1,0|1,0,1,1,1,1,1,0,0
002|001|003|20/11/2019|1630|Digital|0,0,0,0,0,0,0,0,0|1,0,1,1,0,0,0,0,0|1,1,0,1,1,0,0,1,0|1,0,0,1,1,0,1,0,0|1,1,1,0,1,0,1,0,1|1,0,0,1,0,0,0,1,0|1,1,1,0,1,0,0,0,0|1,1,0,0,0,0,0,0,0
002|002|001|18/11/2019|1200|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,0,0,0,0,0,1|1,0,0,0,1,0,0,0,0|0,0,0,1,0,0,0,0,0|0,0,0,0,1,0,0,0,0|0,1,0,1,1,0,0,1,1|1,0,0,1,1,1,0,0,1
002|002|002|18/11/2019|1400|Digital|1,0,1,0,1,0,1,0,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1
002|002|003|18/11/2019|1430|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,1,1,1,1|1,1,1,1,1,1,1,0,0|1,1,1,1,1,1,0,0,0|1,1,1,1,1,1,1,1,1|1,1,1,1,1,1,0,1,1|1,1,0,1,0,1,1,1,1
002|002|001|19/11/2019|1200|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,1,1,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0
002|002|002|19/11/2019|1330|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,0,0,0|0,0,0,1,1,1,1,1,1|1,1,1,1,1,0,0,1,0|1,0,1,0,1,0,1,0,1|0,0,0,0,0,1,1,1,1
002|002|003|19/11/2019|1400|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,1,1,1,1|1,1,1,1,1,1,1,0,0|1,1,1,1,1,1,0,0,0|1,1,1,1,1,1,1,1,1|1,1,1,1,1,1,0,1,1|1,1,0,1,0,1,1,1,1
002|002|001|20/11/2019|1200|Digital|0,0,0,0,0,1,1,1,0|1,1,1,1,0,0,0,0,0|1,1,0,0,1,1,0,0,0|1,1,1,1,1,1,1,0,0|1,1,1,1,1,1,1,0,0|1,1,1,1,0,1,1,1,0|1,1,1,1,1,1,1,1,1|1,1,1,1,1,1,1,1,1
002|002|003|20/11/2019|1400|IMAX|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,0,1,1,1,1,0,0|0,0,0,1,1,1,1,1,0
002|002|002|20/11/2019|1830|IMAX|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,0,0,0|0,0,0,1,1,1,1,1,1|1,1,1,1,1,0,0,1,0|1,0,1,0,1,0,1,0,1|0,0,0,0,0,1,1,1,1
002|002|001|21/11/2019|1200|Digital|0,0,0,0,0,0,0,0,0|1,0,1,1,0,0,0,0,0|1,1,0,1,1,0,0,1,0|1,0,0,1,1,0,1,0,0|1,1,1,0,1,0,1,0,1|1,0,0,1,0,0,0,1,0|1,1,1,0,1,0,0,0,0|1,1,0,0,0,0,0,0,0
002|002|003|21/11/2019|1500|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,1,1,1,1|1,1,1,1,1,1,1,0,0|1,1,1,1,1,1,0,0,0|1,1,1,1,1,1,1,1,1|1,1,1,1,1,1,0,1,1|1,1,0,1,0,1,1,1,1
002|002|002|21/11/2019|1730|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,0,1,1,1,1,0,0|0,0,0,1,1,1,1,1,0
002|002|003|22/11/2019|1130|Digital|0,0,0,0,0,0,0,1,1|0,0,0,0,0,1,1,1,0|0,0,0,0,0,1,1,1,1|0,0,0,1,1,1,0,0,0|1,0,0,0,1,0,1,0,1|1,0,0,0,0,0,0,1,1|0,0,0,0,1,1,1,1,0|1,0,1,0,1,0,1,1,1
002|002|001|22/11/2019|1200|IMAX|1,0,1,0,1,0,1,0,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1
002|002|002|22/11/2019|1300|3D|1,0,1,0,1,0,1,0,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1|1,1,0,0,1,1,0,1,1
002|002|003|23/11/2019|1100|Digital|0,0,0,0,0,0,0,0,0|1,0,1,1,0,0,0,0,0|1,1,0,1,1,0,0,1,0|1,0,0,1,1,0,1,0,0|1,1,1,0,1,0,1,0,1|1,0,0,1,0,0,0,1,0|1,1,1,0,1,0,0,0,0|1,1,0,0,0,0,0,0,0
002|002|001|23/11/2019|1200|Digital|0,0,0,0,0,0,0,0,0|1,0,1,1,0,0,0,0,0|1,1,0,1,1,0,0,1,0|1,0,0,1,1,0,1,0,0|1,1,1,0,1,0,1,0,1|1,0,0,1,0,0,0,1,0|1,1,1,0,1,0,0,0,0|1,1,0,0,0,0,0,0,0
002|002|002|23/11/2019|1600|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,0,0,0|0,0,0,1,1,1,1,1,1|1,1,1,1,1,0,0,1,0|1,0,1,0,1,0,1,0,1|0,0,0,0,0,1,1,1,1
002|002|001|24/11/2019|1200|Digital|0,0,0,0,1,0,0,0,1|0,0,1,1,0,0,1,0,1|0,0,0,0,1,1,1,0,0|1,1,1,0,0,0,1,1,1|1,0,0,1,0,1,0,0,0|0,0,1,1,0,0,1,0,1|1,0,1,0,0,0,0,0,0|0,0,0,1,1,1,1,1,1
002|002|002|24/11/2019|1430|IMAX|0,0,0,0,0,0,0,0,0|1,0,1,1,0,0,0,0,0|1,1,0,1,1,0,0,1,0|1,0,0,1,1,0,1,0,0|1,1,1,0,1,0,1,0,1|1,0,0,1,0,0,0,1,0|1,1,1,0,1,0,0,0,0|1,1,0,0,0,0,0,0,0
002|002|003|24/11/2019|1830|Digital|0,0,0,0,0,1,1,1,0|0,1,0,0,0,1,1,1,0|1,0,1,0,1,0,1,1,0|1,0,0,1,0,1,0,0,1|1,1,1,1,1,1,1,1,0|0,0,1,1,0,1,0,0,0|0,0,1,1,1,1,0,0,0|1,1,1,1,1,1,1,1,1
002|003|001|22/11/2019|1500|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,0,1,1,1,1,0,0|0,0,0,1,1,1,1,1,0
002|003|001|21/11/2019|1500|3D|0,0,0,0,1,0,0,0,1|0,0,1,1,0,0,1,0,1|0,0,0,0,1,1,1,0,0|1,1,1,0,0,0,1,1,1|1,0,0,1,0,1,0,0,0|0,0,1,1,0,0,1,0,1|1,0,1,0,0,0,0,0,0|0,0,0,1,1,1,1,1,1
002|003|001|23/11/2019|1500|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0
002|003|001|24/11/2019|1500|3D|0,0,0,0,0,1,1,1,0|0,1,0,0,0,1,1,1,0|1,0,1,0,1,0,1,1,0|1,0,0,1,0,1,0,0,1|1,1,1,1,1,1,1,1,0|0,0,1,1,0,1,0,0,0|0,0,1,1,1,1,0,0,0|1,1,1,1,1,1,1,1,1
002|003|001|18/11/2019|1500|3D|1,1,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,1|1,1,0,0,1,1,0,0,0|1,0,1,0,1,1,0,0,1|1,0,0,0,1,0,0,1,0|1,1,1,1,0,0,0,0,0|0,0,0,0,1,1,1,0,0|0,0,0,0,0,0,0,0,0
002|003|001|19/11/2019|1500|3D|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,1,1,1,1,1,0,0|0,0,0,1,1,1,1,0,0|0,0,0,1,1,1,1,1,0
002|003|001|20/11/2019|1500|3D|0,0,0,0,0,0,0,1,1|0,0,0,0,0,1,1,1,0|0,0,0,0,0,1,1,1,1|0,0,0,1,1,1,0,0,0|1,0,0,0,1,0,1,0,1|1,0,0,0,0,0,0,1,1|0,0,0,0,1,1,1,1,0|1,0,1,0,1,0,1,1,1
002|003|002|22/11/2019|900|Digital|0,0,0,0,0,0,0,0,1|1,0,0,0,0,0,0,0,0|0,0,0,0,1,1,1,1,0|1,1,1,0,0,0,1,1,1|1,1,1,1,0,1,1,1,1|1,0,0,1,0,1,0,0,1|1,0,1,0,1,0,1,0,0|1,1,1,1,1,1,1,1,1
002|003|002|21/11/2019|1130|3D|0,0,0,0,0,0,0,0,0|1,0,1,1,0,0,0,0,0|1,1,0,1,1,0,0,1,0|1,0,0,1,1,0,1,0,0|1,1,1,0,1,0,1,0,1|1,0,0,1,0,0,0,1,0|1,1,1,0,1,0,0,0,0|1,1,0,0,0,0,0,0,0
002|003|002|23/11/2019|1400|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,1,1,1,0,0|1,1,1,1,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,1,1,1|1,1,1,0,1,1,1,1,0|1,0,1,1,1,1,1,0,0
002|003|002|24/11/2019|900|Digital|0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0|0,0,0,0,0,1,1,1,1|0,0,0,0,0,0,0,0,0|0,0,0,1,1,1,1,1,1|1,1,1,1,1,0,0,1,0|1,0,1,0,1,0,1,0,1|0,0,0,0,0,1,1,1,1
